Ambient temp,Direct normal solar,Diffuse horizontal solar
7.6,0,48
8.5,0,146
9.8,0,201
11,0,161
11.3,0,186
10.8,0,187
10.2,0,174
9.8,0,117
9.5,282,56
9.2,1,5
8.8,0,0
8.5,0,0
8.2,0,0
8.2,0,0
8.7,0,0
9.2,0,0
9.4,0,0
9.3,0,0
9.2,0,0
9.2,0,0
9.3,0,0
9.4,0,0
9.6,0,2
9.8,0,14
10,0,65
10.6,0,82
11.6,0,79
12.6,0,84
13.2,190,168
13.4,3,170
13.6,0,142
13.6,0,82
13.4,0,45
13.3,0,4
13,0,0
12.6,0,0
12.3,0,0
11.9,0,0
11.6,0,0
11.2,0,0
11,0,0
11,0,0
10.9,0,0
10.5,0,0
9.8,0,0
9.1,0,0
8.7,3,5
8.5,0,42
8.3,0,70
8.3,0,143
8.4,0,97
8.5,0,252
8.4,67,292
8,0,235
7.7,55,199
7.3,104,146
6.8,338,56
6.3,1,6
6,0,0
5.7,0,0
5.5,0,0
5.3,0,0
5.2,0,0
5.1,0,0
5.1,0,0
5.2,0,0
5.2,0,0
5.2,0,0
5.2,0,0
5.2,0,0
5.4,0,3
6,0,26
6.5,0,83
7.2,0,152
8.1,0,178
9,0,133
9.3,0,164
9.2,68,282
9.1,24,227
8.8,83,170
8.5,183,74
8.2,19,9
8.1,0,0
8,0,0
7.9,0,0
7.9,0,0
7.9,0,0
7.9,0,0
8.1,0,0
8.5,0,0
8.8,0,0
9.1,0,0
9.4,0,0
9.7,0,0
9.7,0,2
9.5,0,11
9.3,0,27
9.4,0,37
9.9,0,53
10.5,0,63
11,0,104
11.6,0,126
12.2,0,99
12.3,0,75
11.7,0,63
11.2,0,5
10.8,0,0
10.7,0,0
10.5,0,0
10.4,0,0
10.3,0,0
10.2,0,0
9.8,0,0
9.2,0,0
8.6,0,0
8.1,0,0
7.5,0,0
7,0,0
6.9,17,5
7.1,400,50
7.4,462,104
8,15,237
9,207,260
10.1,0,306
10.4,0,323
10.1,329,255
9.7,167,229
9.2,250,131
8.5,378,57
7.8,76,10
7.3,0,0
7,0,0
6.7,0,0
6.5,0,0
6.5,0,0
6.4,0,0
6.3,0,0
6.2,0,0
6.1,0,0
5.9,0,0
5.7,0,0
5.6,0,0
5.8,52,9
6.3,435,50
6.8,673,72
7.9,801,79
9.4,392,235
10.8,1,330
11.2,99,335
10.6,157,308
9.9,7,203
9.3,0,128
8.8,56,86
8.3,0,11
8,0,0
7.9,0,0
7.8,0,0
7.9,0,0
8.1,0,0
8.3,0,0
8.3,0,0
8.2,0,0
8.2,0,0
8.2,0,0
8.5,0,0
8.8,0,0
9,0,5
9.2,0,22
9.3,0,57
9.8,0,94
10.7,0,175
11.6,0,247
12,0,239
11.8,172,276
11.7,342,213
11.5,114,138
11,0,70
10.6,0,13
10.2,0,0
9.8,0,0
9.5,0,0
9.5,0,0
10,0,0
10.4,0,0
10.5,0,0
10.3,0,0
10.1,0,0
10,0,0
10.1,0,0
10.2,0,0
10.1,0,2
9.9,29,32
9.8,564,95
10.2,679,117
11.2,392,247
12.1,194,311
12.1,74,281
10.9,173,237
9.8,600,147
8.9,617,90
8.3,488,53
7.6,52,14
7.1,0,0
6.6,0,0
6.2,0,0
5.9,0,0
5.8,0,0
5.7,0,0
5.4,0,0
4.9,0,0
4.3,0,0
4,0,0
3.9,0,0
3.8,0,0
3.7,0,7
3.6,9,75
3.5,288,151
4.2,612,141
5.8,750,127
7.4,496,233
8.1,122,341
7.9,652,164
7.7,675,125
7.2,593,101
6.4,235,90
5.5,58,14
4.7,0,0
3.9,0,0
3.1,0,0
2.8,0,0
3,0,0
3.1,0,0
3.2,0,0
3.3,0,0
3.4,0,0
3.5,0,0
3.5,0,0
3.5,0,0
3.9,0,11
4.7,0,76
5.5,377,127
6.7,664,125
8.3,696,148
9.9,382,274
10.9,1,342
11.3,5,339
11.6,8,217
11.3,0,91
10.4,19,76
9.4,0,11
8.3,0,0
6.8,0,0
5.4,0,0
4.8,0,0
4.9,0,0
5,0,0
4.9,0,0
4.6,0,0
4.3,0,0
4.2,0,0
4.3,0,0
4.4,0,0
4.8,22,17
5.4,243,77
6.1,469,118
6.9,360,216
7.9,171,301
8.8,11,265
9,157,323
8.4,123,292
7.8,354,218
7.3,461,124
7.1,142,101
6.8,57,17
6.5,0,0
6.2,0,0
5.9,0,0
5.9,0,0
6.2,0,0
6.5,0,0
6.4,0,0
5.9,0,0
5.5,0,0
5.3,0,0
5.6,0,0
5.8,0,0
6,0,2
6.1,0,20
6.3,0,49
6.8,0,82
7.8,0,142
8.7,0,179
9,0,199
8.7,0,151
8.5,0,165
8.5,0,113
8.8,0,63
9.1,0,12
9.1,0,0
9,0,0
9,0,0
9.1,0,0
9.5,0,0
9.9,0,0
9.9,0,0
9.3,0,0
8.7,0,0
8.5,0,0
8.5,0,0
8.6,0,0
8.7,0,7
