Ambient temp,Direct normal solar,Diffuse horizontal solar
12.8,443,72
11.6,49,17
11.1,0,0
11.3,0,0
11.4,0,0
11.1,0,0
10.2,0,0
9.3,0,0
8.6,0,0
8,0,0
7.4,0,0
7,0,0
6.7,0,0
6.5,0,0
7.2,37,38
9,508,85
10.8,662,129
12.4,436,270
13.7,304,372
15.1,0,486
15.6,0,425
15.2,0,326
14.9,0,211
14.3,0,130
13.2,0,51
12.2,0,7
11.7,0,0
12,0,0
12.2,0,0
11.9,0,0
11,0,0
10.2,0,0
9.7,0,0
9.5,0,0
9.2,0,0
9.2,0,0
9.3,0,0
9.4,0,0
9.5,0,19
9.7,0,74
9.8,0,159
10.4,374,152
11.5,409,285
12.6,78,275
13.4,0,224
13.9,51,392
14.5,738,138
14.2,761,81
13.2,580,57
12.1,125,14
11.5,0,0
11.4,0,0
11.2,0,0
10.3,0,0
8.8,0,0
7.3,0,0
6,0,0
5,0,0
4,0,0
3.1,0,0
2.4,0,0
1.6,0,0
2.9,14,41
6.1,4,171
9.4,204,266
11.6,707,183
12.7,475,329
13.9,695,249
14.6,778,202
14.9,740,194
15.1,652,182
14.6,341,202
13.2,354,86
11.9,56,17
11.1,0,0
10.9,0,0
10.6,0,0
9.8,0,0
8.5,0,0
7.1,0,0
6.2,0,0
5.7,0,0
5.2,0,0
4.6,0,0
4,0,0
3.4,0,0
4.6,230,33
7.5,536,92
10.5,630,147
12.3,698,185
13.1,771,191
13.9,747,220
14.1,390,319
13.8,144,387
13.4,52,287
12.3,97,178
10.6,13,118
9,75,19
8,0,0
7.7,0,0
7.4,0,0
6.6,0,0
5.3,0,0
4,0,0
3.1,0,0
2.5,0,0
1.9,0,0
1.6,0,0
1.5,0,0
1.4,0,0
2.5,213,36
5,551,92
7.4,714,127
8.9,800,148
9.5,846,160
10,810,194
10.4,791,199
10.6,214,421
10.8,391,285
10.2,329,181
8.9,309,103
7.7,68,18
6.9,0,0
6.6,0,0
6.3,0,0
5.5,0,0
4.1,0,0
2.7,0,0
1.7,0,0
1.1,0,0
0.5,0,0
-0.1,0,0
-0.6,0,0
