Ambient temp,Direct normal solar,Diffuse horizontal solar
6.9,0,0
7.1,0,0
7.4,0,0
7.6,0,0
8.1,0,0
8.6,0,0
9.1,0,0
8.8,0,0
8.4,0,0
8.1,0,0
8.1,0,0
8.2,0,0
8.2,0,0
8.3,0,0
8.5,0,0
8.6,0,3.528
8.9,0,22.05
9.2,0,44.1
9.5,0,59.976
9.6,0,66.15
9.8,0,61.74
9.9,0,47.628
9.6,0,26.46
9.3,0,6.174
9,0,0
9.1,0,0
9.2,0,0
9.3,0,0
9.2,0,0
9,0,0
8.9,0,0
8.9,0,0
8.9,0,0
8.9,0,0
9,0,0
9,0,0
9.1,0,0
8.9,0,0
8.8,0,0
8.6,0,4.41
8.6,0,22.932
8.6,0,45.864
8.6,0,61.74
8.8,0,67.914
8.9,0,63.504
9.1,0,49.392
9.3,0,27.342
9.6,0,6.174
9.8,0,0
8.9,0,0
8.1,0,0
7.2,0,0
7.1,0,0
7,0,0
6.9,0,0
6.6,0,0
6.2,0,0
5.9,0,0
5.8,0,0
5.6,0,0
5.5,0,0
5.2,0,0
5,0,0
4.7,0,11.466
4.9,101.0205,39.69
5.2,6.7347,75.852
5.4,0,64.386
5.2,26.9388,118.188
5,144.79605,120.834
4.9,277.24515,87.318
4.7,266.02065,52.92
4.5,17.9592,22.05
4.3,0,0
3,0,0
1.8,0,0
0.5,0,0
0.4,0,0
0.4,0,0
0.3,0,0
0.4,0,0
0.4,0,0
0.5,0,0
0.2,0,0
-0.1,0,0
-0.4,0,0
-0.6,0,0
-0.7,0,0
-0.9,0,16.758
0.1,84.18375,75.852
1.2,605.00055,52.92
2.2,727.3476,53.802
2.4,748.67415,59.094
2.7,717.24555,59.094
2.9,612.8577,54.684
2,399.5922,47.628
1,76.3266,22.05
0.1,0,0
-0.6,0,0
-1.4,0,0
-2.1,0,0
-2.7,0,0
-3.3,0,0
-3.9,0,0
-3.9,0,0
-3.8,0,0
-3.8,0,0
-3.8,0,0
-3.8,0,0
-3.8,0,0
-3.3,0,0
-2.8,0,0
-2.3,0,10.584
-1.2,83.0613,40.572
0,42.6531,88.2
1.1,79.69395,110.25
1.3,113.36745,129.654
1.5,152.6532,125.244
1.7,148.1634,106.722
1.3,85.3062,67.032
0.8,6.7347,21.168
0.4,0,0
0.4,0,0
0.3,0,0
0.3,0,0
0.5,0,0
0.6,0,0
0.8,0,0
1.1,0,0
1.4,0,0
1.7,0,0
2,0,0
2.2,0,0
2.5,0,0
2.8,0,0
3,0,0
3.3,0,6.174
3.3,0,28.224
3.4,0,52.038
3.4,0,68.796
3.5,0,75.852
3.6,0,71.442
3.7,0,56.448
3.6,0,33.516
3.4,0,8.82
3.3,0,0
2.9,0,0
2.5,0,0
2.1,0,0
2.5,0,0
2.8,0,0
3.2,0,0
3.3,0,0
3.3,0,0
3.4,0,0
3.6,0,0
3.8,0,0
4,0,0
3.9,0,0
3.8,0,0
3.7,0,6.174
4.2,0,29.106
4.8,0,52.92
5.3,0,69.678
5.2,0,76.734
5.2,0,71.442
5.1,0,57.33
4.9,0,33.516
4.7,0,9.702
4.5,0,0
5.6,0,0
6.7,0,0
7.8,0,0
7.8,0,0
7.7,0,0
7.7,0,0
7.5,0,0
7.3,0,0
7.1,0,0
7.1,0,0
7,0,0
7,0,0
6.8,0,0
6.7,0,0
6.5,0,7.056
7.1,0,29.988
7.6,0,53.802
8.2,0,71.442
8.2,1.12245,103.194
8.3,17.9592,114.66
8.3,49.3878,99.666
8,13.4694,64.386
7.6,0,19.404
7.3,0,0
7,0,0
6.7,0,0
6.4,0,0
6.1,0,0
5.9,0,0
5.6,0,0
5.5,0,0
5.5,0,0
5.4,0,0
5.3,0,0
5.2,0,0
5.1,0,0
5.4,0,0
5.7,0,0
6,0,14.994
6.4,115.61235,51.156
6.8,125.7144,104.076
7.2,298.5717,107.604
6.9,129.08175,134.064
6.6,22.449,116.424
6.3,0,59.976
6.7,0,37.044
7,0,10.584
7.4,0,0
6.5,0,0
5.7,0,0
4.8,0,0
5,0,0
5.1,0,0
5.3,0,0
5.4,0,0
5.6,0,0
5.7,0,0
5.5,0,0
5.3,0,0
5.1,0,0
5.3,0,0
5.4,0,0
5.6,8.9796,20.286
6.3,104.38785,60.858
6.9,126.83685,94.374
7.6,60.6123,125.244
7,8.9796,129.654
6.3,0,102.312
5.7,0,61.74
5.7,0,37.926
5.8,0,11.466
5.8,0,0
6.8,0,0
7.8,0,0
8.8,0,0
8.2,0,0
7.6,0,0
7,0,0
7.1,0,0
7.3,0,0
7.4,0,0
7.4,0,0
7.4,0,0
7.4,0,0
7.1,0,0
6.8,0,0
6.5,13.4694,22.05
7.2,157.143,67.914
7.8,386.1228,82.026
8.5,500.6127,91.728
7.5,451.2249,116.424
6.6,427.65345,114.66
5.6,382.75545,97.02
5.3,154.8981,74.088
5,0,24.696
4.7,0,0.882
5.1,0,0
5.4,0,0
5.8,0,0
5.8,0,0
5.9,0,0
5.9,0,0
5.4,0,0
5,0,0
4.5,0,0
4.7,0,0
4.9,0,0
5.1,0,0
5.3,0,0
5.4,0,0
5.6,0,18.522
6,71.8368,64.386
6.4,131.32665,112.014
6.8,307.5513,113.778
7.1,150.4083,137.592
7.4,30.30615,121.716
7.7,0,64.386
7.2,3.36735,66.15
6.8,0,29.988
6.3,0,1.764
6,0,0
5.6,0,0
