Ambient temp,Direct normal solar,Diffuse horizontal solar
3.9,73.8,6.4
3.7,525.6,36
4.6,636.8,42.4
6.3,451.8,142.2
7.7,494.4,150.3
8.1,625.6,99.9
7.2,455.2,130.4
6.2,156.6,111.2
5.7,463.5,69.6
4.7,473.6,32.4
4.2,64.8,4.8
3.9,0,0
3.2,0,0
3,0,0
2.6,0,0
3.3,0,0
3.3,0,0
3.7,0,0
3.3,0,0
3.1,0,0
3,0,0
2.2,0,0
2.5,0,0
2.1,0,0
2.6,88.8,6.4
3.3,583.2,29.6
3.9,747.9,40.8
6.1,820.8,53.1
7.7,761.6,54.9
8.3,870.3,48.8
7.6,767.2,52.2
7.3,831.6,48.6
6.9,676,41.4
6,522.4,29.7
4.6,87.3,4.8
3.6,0,0
3.1,0,0
2.6,0,0
1.8,0,0
1.5,0,0
1.9,0,0
1.6,0,0
1.3,0,0
0.6,0,0
-0.4,0,0
-0.4,0,0
-0.2,0,0
-0.5,0,0
0.1,110.7,6.4
1,584.1,28.8
3.2,655.2,45.9
5.7,712,48
8.4,734.4,59.4
9.6,652.5,123.3
10.8,716.4,84.8
11.2,409.6,124
11.3,613.6,51.3
10.1,456,31.2
8.8,47.2,5.6
7.6,0,0
5.7,0,0
4.8,0,0
4.4,0,0
4.5,0,0
3.8,0,0
3.2,0,0
3.5,0,0
3,0,0
2.1,0,0
2.2,0,0
1.7,0,0
2.5,0,0
3,110.7,6.4
4.3,567,29.6
6.3,723.6,46.8
9.2,705.6,54
12.6,828,51.2
13.9,837.9,52
14.3,825.3,51.2
15.5,788.4,54.9
15.1,712.8,42.4
13.8,545.4,29.6
12.6,90.9,5.6
11.8,0,0
9.8,0,0
8.1,0,0
6.9,0,0
6.2,0,0
5.9,0,0
4.7,0,0
4.3,0,0
3.8,0,0
3.1,0,0
2.2,0,0
2.3,0,0
2.9,0,0
3.9,108.9,7.2
4.3,485.6,32.8
7.1,623.2,53.1
9.5,778.5,60.3
13.2,817.2,63.9
15,737.6,64.8
15.7,819,56
15.6,783,58.5
14.9,707.4,44.8
12.9,539.1,32
11.9,55.2,7.2
10,0,0
8.7,0,0
7.7,0,0
7.2,0,0
7.2,0,0
6.4,0,0
6,0,0
5.3,0,0
4.6,0,0
3.9,0,0
3.6,0,0
3,0,0
3.4,0,0
4,128.7,8.1
5.1,518.4,34.2
6.7,464.8,91.8
10.1,689.6,63
13.3,842.4,50.4
14.4,758.4,52
14.4,750.4,56.7
15,720.8,47.2
13.5,659.2,45.9
12.8,522.4,31.5
10.7,103.2,6.3
9.3,0,0
8.5,0,0
6.4,0,0
6,0,0
5.6,0,0
4.9,0,0
5.7,0,0
5.8,0,0
5,0,0
5.7,0,0
5.1,0,0
4.9,0,0
5.2,0,0
5.6,151.2,8
6.3,620.1,33.3
7.5,769.5,45
