Ambient temp,Direct normal solar,Diffuse horizontal solar
7.3,0,0
7.6,0,0
7.5,0,0
7.1,0,0
6.7,0,0
5.8,0,0
5.5,0,0
4.4,0,0
3.3,0,0
3.7,1.2,0
5.6,201.6,25.2
7.2,541.2,132
8.8,675.6,242.4
11.2,486,218.4
13.4,746.4,367.2
14.7,902.4,447.6
13.9,878.4,400.8
13.7,806.4,302.4
12.5,656.4,171.6
11.3,331.2,45.6
11,6,0
9.5,0,0
9.3,0,0
8.3,0,0
8.1,0,0
7.8,0,0
7.4,0,0
6.9,0,0
6.2,0,0
6.3,0,0
5.7,0,0
3.6,0,0
3,0,0
3.3,2.4,0
4.6,315.6,40.8
6.3,702,174
8.6,873.6,319.2
11.7,968.4,438
14.8,993.6,494.4
15.7,981.6,492
16.2,980.4,452.4
16.7,908.4,345.6
15.8,771.6,205.2
13.4,446.4,62.4
11.1,12,1.2
10,0,0
9.4,0,0
9.7,0,0
8.9,0,0
9.3,0,0
9.5,0,0
9.7,0,0
9.7,0,0
9.4,0,0
8.7,0,0
8.2,0,0
7.9,0,0
8.1,6,0
9.3,406.8,52.8
10,788.4,199.2
11.6,954,354
12.8,1040.4,475.2
15.2,862.8,433.2
15.8,816,412.8
15.9,1050,489.6
16,987.6,380.4
15.3,865.2,234
13.7,568.8,79.2
11.2,24,2.4
9.9,0,0
8.6,0,0
8.3,0,0
8.1,0,0
8.1,0,0
7.3,0,0
7.7,0,0
7.2,0,0
6.9,0,0
6.1,0,0
5.1,0,0
4.4,0,0
4.7,12,1.2
5.8,542.4,70.8
6.8,892.8,229.2
8.5,1008,379.2
10.6,1070.4,495.6
12.7,877.2,445.2
14.5,798,406.8
15.4,1064.4,501.6
15.9,994.8,388.8
15.1,844.8,232.8
13.4,535.2,76.8
11.8,22.8,2.4
10.4,0,0
9,0,0
8.3,0,0
8.4,0,0
8,0,0
7.1,0,0
7.4,0,0
6.8,0,0
6.5,0,0
6.1,0,0
5.6,0,0
5,0,0
5.5,10.8,1.2
6.7,501.6,67.2
8.1,841.2,220.8
10.7,975.6,373.2
13.5,1044,488.4
15.4,882,452.4
17,784.8,404.4
17.9,1050,500.4
17.8,988.8,391.2
17.3,865.2,242.4
15,579.6,85.2
12.7,31.2,2.4
11.1,0,0
10.1,0,0
9.2,0,0
8.9,0,0
8.7,0,0
8.6,0,0
8.9,0,0
7.9,0,0
7.4,0,0
6.7,0,0
5.8,0,0
5.5,0,0
5.4,12,1.2
7.8,475.2,64.8
8.7,818.4,219.6
11.7,975.6,378
14.1,1058.4,501.6
16.5,870,451.2
18.1,783.6,408
19.1,1075.2,518.4
19.4,1012.8,405.6
18.3,855.6,244.8
15.7,561.6,85.2
13.7,33.6,2.4
10.9,0,0
10.4,0,0
8.4,0,0
7.6,0,0
8.1,0,0
7.4,0,0
7,0,0
7.1,0,0
7.4,0,0
6,0,0
5.5,0,0
4.2,0,0
5.1,12,1.2
7.4,412.8,58.8
9.6,748.8,205.2
13,924,363.6
15.6,1010.4,484.8
17.9,912,478.8
19.5,842.4,444
20,1029.6,501.6
19.9,964.8,391.2
19.1,837.6,242.4
15.9,558,86.4
14.1,39.6,3.6
11.7,0,0
10.9,0,0
9.9,0,0
9.4,0,0
8.9,0,0
8.9,0,0
9,0,0
8.8,0,0
9.1,0,0
8.7,0,0
9.2,0,0
8.7,0,0
9,15.6,1.2
9.4,452.4,67.2
10.6,469.2,127.2
11.8,541.2,205.2
13.6,10.8,4.8
13.9,0,0
14.3,0,0
14,241.2,118.8
13.8,0,0
13.4,0,0
12.9,0,0
12.5,0,0
11.7,0,0
12,0,0
11.4,0,0
11.8,0,0
12,0,0
11.7,0,0
11.6,0,0
11.5,0,0
10.3,0,0
10.2,0,0
10.4,0,0
10,0,0
10.2,0,0
10.2,0,0
10.6,0,0
11.1,0,0
12,0,0
12,0,0
12.5,0,0
11.7,0,0
11.7,0,0
11,0,0
11.4,21.6,2.4
10.7,18,1.2
10.1,0,0
9.8,0,0
9.9,0,0
9.8,0,0
10,0,0
11,0,0
10.5,0,0
9.5,0,0
8.6,0,0
8.1,0,0
8.2,0,0
8.8,0,0
8.5,0,0
9.3,0,0
9.9,0,0
11.2,0,0
12.4,0,0
13.2,0,0
14.2,0,0
12.9,0,0
12.4,0,0
11.9,0,0
12,338.4,50.4
11.9,1.2,0
11.4,0,0
11.1,0,0
10.5,0,0
10.7,0,0
11.3,0,0
11.9,0,0
12.1,0,0
11.6,0,0
11.5,0,0
11.8,0,0
12.1,0,0
11.8,0,0
11.7,0,0
12.3,0,0
12.9,0,0
13.4,0,0
14.1,0,0
15.5,0,0
16.1,228,123.6
16.1,3.6,1.2
16.2,0,0
15.8,0,0
16,0,0
16,0,0
15.1,0,0
15,0,0
14.6,0,0
14,0,0
13.8,0,0
14,0,0
13.9,0,0
13.7,0,0
13.4,0,0
12.9,0,0
12.3,0,0
11.7,0,0
11.4,3.6,0
11.2,0,0
11.1,0,0
11.2,0,0
10.7,0,0
10.6,0,0
10.5,80.4,44.4
10.8,0,0
10.2,66,24
10.1,124.8,46.8
9.7,405.6,67.2
8.9,1.2,0
8.1,0,0
8.2,0,0
8.1,0,0
8.1,0,0
7.9,0,0
7.2,0,0
7.9,0,0
7.8,0,0
7.5,0,0
8,0,0
7.4,0,0
8,0,0
8.3,0,0
8.2,0,0
9.3,0,0
9.7,0,0
10.7,0,0
11.7,0,0
11.5,0,0
11.7,81.6,40.8
11.8,28.8,14.4
11,99.6,33.6
11.3,219.6,31.2
11,22.8,2.4
10.7,0,0
10.7,0,0
10.8,0,0
10.2,0,0
10.7,0,0
10.7,0,0
11,0,0
11.4,0,0
11.4,0,0
11.7,0,0
11.6,0,0
12.4,0,0
12.2,0,0
11.7,0,0
11.7,0,0
11.9,0,0
12.7,0,0
13.1,0,0
13.5,0,0
14.3,0,0
14.5,0,0
14.4,0,0
13.9,0,0
13.6,0,0
13.6,0,0
13.2,0,0
13.4,0,0
13,0,0
12.8,0,0
12.4,0,0
12.1,0,0
11.3,0,0
11,0,0
11,0,0
9.7,0,0
9.7,0,0
9.7,20.4,2.4
9.5,480,87.6
10.1,554.4,170.4
10.1,18,8.4
11.4,248.4,128.4
12.6,0,0
12.5,0,0
12.3,394.8,206.4
12.5,200.4,88.8
11.5,300,99.6
11.4,453.6,76.8
10.3,91.2,8.4
9.6,0,0
9.8,0,0
9.5,0,0
8.6,0,0
9.3,0,0
9.2,0,0
9.2,0,0
8.9,0,0
8.3,0,0
8.1,0,0
8.2,0,0
8,0,0
8.3,62.4,6
8.7,522,96
9.2,807.6,262.8
10.5,961.2,428.4
11.7,470.4,242.4
13.5,1.2,1.2
14.1,118.8,67.2
12.8,188.4,102
12.7,8.4,4.8
11.5,0,0
11.5,67.2,14.4
11.1,0,0
10.2,0,0
10,0,0
10.2,0,0
10.1,0,0
10.8,0,0
11.2,0,0
10.7,0,0
10.5,0,0
10.4,0,0
10.7,0,0
11,0,0
11.5,0,0
11.6,0,0
11.4,0,0
12,0,0
12.4,0,0
13,0,0
14.2,0,0
14.6,0,0
13.9,206.4,108
14,410.4,180
14.2,136.8,54
13.3,0,0
